name,MOTU_1_LS_muy_L913,MOTU_1_LS_muy_L914,MOTU_1_LS_muy_L915,MOTU_2_LS_afmuy_L907,MOTU_3_LS_brn_L930,MOTU_3_LS_brn_L931,MOTU_3_LS_brn_L932,MOTU_4_LS_gar_L293,MOTU_4_LS_gar_L294,MOTU_4_LS_gar_L295,MOTU_4_LS_gar_L296,MOTU_4_LS_gar_L298,MOTU_5_LS_aftri_L179,MOTU_5_LS_aftri_L180,MOTU_5_LS_aftri_L182,MOTU_6_LS_afcon_L286,MOTU_6_LS_afcon_L291,MOTU_6_LS_afcon_L292,MOTU_6_LS_afcon_L820,MOTU_7_LS_con_L210,MOTU_7_LS_con_L211,MOTU_8_LS_tri_L519,MOTU_8_LS_tri_L618,MOTU_8_LS_tri_L621,MOTU_8_LS_tri_L690,MOTU_8_LS_tri_L955,MOTU_9_LS_obt_B074,MOTU_9_LS_obt_B075,MOTU_9_LS_obt_B077,MOTU_9_LS_obt_B100,MOTU_9_LS_obt_B101,MOTU_9_LS_obt_B102,MOTU_9_LS_obt_B103,MOTU_9_LS_obt_L004,MOTU_9_LS_obt_L007,MOTU_9_LS_obt_L008,MOTU_9_LS_obt_L009,MOTU_9_LS_obt_L013,MOTU_9_LS_obt_L016,MOTU_9_LS_obt_L282,MOTU_9_LS_obt_L283,MOTU_9_LS_obt_L547,MOTU_9_LS_obt_L548,MOTU_10_LS_elo_L1041,MOTU_10_LS_elo_L1046,MOTU_10_LS_elo_L1047,MOTU_10_LS_elo_L287,MOTU_10_LS_elo_L300,MOTU_10_LS_elo_L305,MOTU_10_LS_elo_L307,MOTU_10_LS_elo_L308,MOTU_10_LS_elo_L309,MOTU_11_LS_sp08_B031,MOTU_11_LS_sp08_B070,MOTU_11_LS_sp08_B071,MOTU_11_LS_sp08_B090,MOTU_11_LS_sp08_L253,MOTU_11_LS_sp08_L266,MOTU_11_LS_sp08_L267,MOTU_11_LS_sp08_L268,MOTU_11_LS_sp08_L269,MOTU_11_LS_sp08_L314,MOTU_11_LS_sp08_L315,MOTU_11_LS_sp08_L316,MOTU_11_LS_sp08_L320,MOTU_12_LS_sil_L084,MOTU_13_LS_macR_B061,MOTU_13_LS_macR_B086,MOTU_13_LS_macR_B087,MOTU_13_LS_macR_B088,MOTU_13_LS_macR_B089,MOTU_14_LS_mac_B082,MOTU_14_LS_mac_L083,MOTU_14_LS_mac_L085,MOTU_14_LS_mac_L178,MOTU_14_LS_mac_L212,MOTU_14_LS_mac_L225,MOTU_14_LS_mac_L290,MOTU_14_LS_mac_L890,MOTU_14_LS_mac_L891,MOTU_15_LS_afrei_L773,MOTU_15_LS_afrei_L777,MOTU_15_LS_afrei_L778,MOTU_15_LS_afrei_L779,MOTU_16_LS_rei_B072,MOTU_16_LS_rei_B073,MOTU_16_LS_rei_L338,MOTU_16_LS_rei_L339,MOTU_16_LS_rei_L341,MOTU_16_LS_rei_L342,MOTU_16_LS_rei_L343,MOTU_16_LS_rei_L353,MOTU_16_LS_rei_L355,MOTU_17_LS_piv2_B140,MOTU_17_LS_piv2_B141,MOTU_17_LS_piv2_B142,MOTU_17_LS_piv2_B144,MOTU_18_LS_piv_B060,MOTU_18_LS_piv_B076,MOTU_18_LS_piv_B078,MOTU_18_LS_piv_B093,MOTU_18_LS_piv_B094,MOTU_18_LS_piv_B095,MOTU_18_LS_piv_B096,MOTU_18_LS_piv_B097,MOTU_18_LS_piv_B098,MOTU_18_LS_piv_B099,MOTU_18_LS_piv_L002,MOTU_18_LS_piv_L003,MOTU_18_LS_piv_L005,MOTU_18_LS_piv_L006,MOTU_18_LS_piv_L010,MOTU_18_LS_piv_L011,MOTU_18_LS_piv_L014,MOTU_18_LS_piv_L284,MOTU_18_LS_piv_L371
MOTU_11_LS_sp08_L269,14.06764,14.06764,14.06764,12.23214,7.90254,7.90254,7.90254,8.09748,8.09748,8.09748,8.09748,8.09748,12.56071,12.56071,12.56071,6.72724,6.72724,6.72724,6.72724,5.6036,5.6036,11.96983,11.96983,11.96983,11.96983,11.96983,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779
MOTU_11_LS_sp08_L314,14.06764,14.06764,14.06764,12.23214,7.90254,7.90254,7.90254,8.09748,8.09748,8.09748,8.09748,8.09748,12.56071,12.56071,12.56071,6.72724,6.72724,6.72724,6.72724,5.6036,5.6036,11.96983,11.96983,11.96983,11.96983,11.96983,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779
MOTU_11_LS_sp08_L315,14.06764,14.06764,14.06764,12.23214,7.90254,7.90254,7.90254,8.09748,8.09748,8.09748,8.09748,8.09748,12.56071,12.56071,12.56071,6.72724,6.72724,6.72724,6.72724,5.6036,5.6036,11.96983,11.96983,11.96983,11.96983,11.96983,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779
MOTU_11_LS_sp08_L316,14.06764,14.06764,14.06764,12.23214,7.90254,7.90254,7.90254,8.09748,8.09748,8.09748,8.09748,8.09748,12.56071,12.56071,12.56071,6.72724,6.72724,6.72724,6.72724,5.6036,5.6036,11.96983,11.96983,11.96983,11.96983,11.96983,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779
MOTU_11_LS_sp08_L320,14.06764,14.06764,14.06764,12.23214,7.90254,7.90254,7.90254,8.09748,8.09748,8.09748,8.09748,8.09748,12.56071,12.56071,12.56071,6.72724,6.72724,6.72724,6.72724,5.6036,5.6036,11.96983,11.96983,11.96983,11.96983,11.96983,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779
MOTU_12_LS_sil_L084,13.85212,13.85212,13.85212,13.67851,9.85326,9.85326,9.85326,10.25812,10.25812,10.25812,10.25812,10.25812,14.87323,14.87323,14.87323,9.02472,9.02472,9.02472,9.02472,9.22274,9.22274,13.40461,13.40461,13.40461,13.40461,13.40461,6.35964,6.35964,6.35964,6.53821,6.71724,6.71724,6.52856,6.35964,6.35964,6.54832,6.35964,6.35964,6.35964,6.35964,6.35964,6.35964,6.35964,5.79784,5.79784,5.79784,5.9844,5.79784,5.79784,5.79784,5.79784,5.79784,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,0.0,12.11244,12.11244,12.11244,12.11244,12.11244,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,9.25205,9.25205,9.25205,9.25205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,3.07978,2.90372,2.90372,2.90372,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,3.07978,3.07978,3.07978,3.07978,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764
MOTU_13_LS_macR_B061,15.11394,15.11394,15.11394,9.77766,13.15632,13.15632,13.15632,12.73615,12.73615,12.73615,12.73615,12.73615,8.97349,8.97349,8.97349,9.93703,9.93703,9.93703,9.93703,11.14676,11.14676,6.33176,6.33176,6.33176,6.33176,6.33176,12.75299,12.75299,12.75299,12.9458,12.92905,13.13913,12.92905,12.75299,12.75299,12.96307,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,11.92137,11.92137,11.92137,12.12798,11.92137,11.92137,11.92137,11.92137,11.92137,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,12.11244,0.0,0.33417,0.33417,0.33417,0.33417,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,11.74654,11.74654,11.74654,11.74654,11.52548,11.52548,11.52548,11.52548,11.52548,11.52548,11.71561,11.71561,11.71561,11.71561,11.52548,11.52548,11.52548,11.52548,11.52548,11.52548,11.52548,11.52548,11.52548
MOTU_13_LS_macR_B086,15.11394,15.11394,15.11394,9.77766,13.15632,13.15632,13.15632,12.73615,12.73615,12.73615,12.73615,12.73615,8.97349,8.97349,8.97349,9.93703,9.93703,9.93703,9.93703,11.14676,11.14676,6.33176,6.33176,6.33176,6.33176,6.33176,12.75299,12.75299,12.75299,12.56071,12.54379,12.75299,12.54379,12.75299,12.75299,12.96307,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,11.92137,11.92137,11.92137,12.12798,11.92137,11.92137,11.92137,11.92137,11.92137,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,12.11244,0.33417,0.0,0.0,0.0,0.0,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,12.12798,12.12798,12.12798,12.12798,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,12.09743,12.09743,12.09743,12.09743,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626
MOTU_13_LS_macR_B087,15.11394,15.11394,15.11394,9.77766,13.15632,13.15632,13.15632,12.73615,12.73615,12.73615,12.73615,12.73615,8.97349,8.97349,8.97349,9.93703,9.93703,9.93703,9.93703,11.14676,11.14676,6.33176,6.33176,6.33176,6.33176,6.33176,12.75299,12.75299,12.75299,12.56071,12.54379,12.75299,12.54379,12.75299,12.75299,12.96307,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,11.92137,11.92137,11.92137,12.12798,11.92137,11.92137,11.92137,11.92137,11.92137,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,12.11244,0.33417,0.0,0.0,0.0,0.0,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,12.12798,12.12798,12.12798,12.12798,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,12.09743,12.09743,12.09743,12.09743,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626
MOTU_13_LS_macR_B088,15.11394,15.11394,15.11394,9.77766,13.15632,13.15632,13.15632,12.73615,12.73615,12.73615,12.73615,12.73615,8.97349,8.97349,8.97349,9.93703,9.93703,9.93703,9.93703,11.14676,11.14676,6.33176,6.33176,6.33176,6.33176,6.33176,12.75299,12.75299,12.75299,12.56071,12.54379,12.75299,12.54379,12.75299,12.75299,12.96307,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,11.92137,11.92137,11.92137,12.12798,11.92137,11.92137,11.92137,11.92137,11.92137,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,12.11244,0.33417,0.0,0.0,0.0,0.0,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,12.12798,12.12798,12.12798,12.12798,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,12.09743,12.09743,12.09743,12.09743,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626
MOTU_13_LS_macR_B089,15.11394,15.11394,15.11394,9.77766,13.15632,13.15632,13.15632,12.73615,12.73615,12.73615,12.73615,12.73615,8.97349,8.97349,8.97349,9.93703,9.93703,9.93703,9.93703,11.14676,11.14676,6.33176,6.33176,6.33176,6.33176,6.33176,12.75299,12.75299,12.75299,12.56071,12.54379,12.75299,12.54379,12.75299,12.75299,12.96307,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,12.75299,11.92137,11.92137,11.92137,12.12798,11.92137,11.92137,11.92137,11.92137,11.92137,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,11.937,12.11244,0.33417,0.0,0.0,0.0,0.0,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,1.85854,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,9.91244,12.12798,12.12798,12.12798,12.12798,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,12.09743,12.09743,12.09743,12.09743,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626,11.90626
MOTU_14_LS_mac_B082,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L083,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L085,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L178,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L212,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L225,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L290,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L890,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
MOTU_14_LS_mac_L891,15.15938,15.15938,15.15938,8.05832,13.44362,13.44362,13.44362,13.2304,13.2304,13.2304,13.2304,13.2304,7.08649,7.08649,7.08649,10.1934,10.1934,10.1934,10.1934,11.21177,11.21177,4.51779,4.51779,4.51779,4.51779,4.51779,13.25024,13.25024,13.25024,13.44362,13.42385,13.63753,13.42385,13.25024,13.25024,13.46391,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,13.25024,12.40455,12.40455,12.40455,12.61464,12.40455,12.40455,12.40455,12.40455,12.40455,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.59614,1.85854,1.85854,1.85854,1.85854,1.85854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,12.78825,12.78825,12.78825,12.78825,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.57816,12.57816,12.57816,12.57816,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865
